t,x,y,heading,opinion,attention,target_speed,p_att_tb1,p_coop_tb1,p_coop_att_tb1,vx_tb1,vy_tb1,p_att_tb10,p_coop_tb10,p_coop_att_tb10,vx_tb10,vy_tb10,p_att_tb11,p_coop_tb11,p_coop_att_tb11,vx_tb11,vy_tb11,p_att_tb12,p_coop_tb12,p_coop_att_tb12,vx_tb12,vy_tb12,p_att_tb2,p_coop_tb2,p_coop_att_tb2,vx_tb2,vy_tb2,p_att_tb4,p_coop_tb4,p_coop_att_tb4,vx_tb4,vy_tb4,p_att_tb5,p_coop_tb5,p_coop_att_tb5,vx_tb5,vy_tb5,p_att_tb6,p_coop_tb6,p_coop_att_tb6,vx_tb6,vy_tb6,p_att_tb7,p_coop_tb7,p_coop_att_tb7,vx_tb7,vy_tb7,p_att_tb8,p_coop_tb8,p_coop_att_tb8,vx_tb8,vy_tb8,p_att_tb9,p_coop_tb9,p_coop_att_tb9,vx_tb9,vy_tb9
1.78,-0.9999486520290023,1.1499849787376606,-1.5697489955576733,0.0,0.0,0.35,0.0,0.08502800629339724,0.029837951078985115,1.064754211764655e-05,3.079842685725751e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.07365207351127945,0.02555002544386593,1.0647542117360119e-05,3.079842685631021e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.783,-0.9999486520290023,1.1499849787376606,-1.5697489955576733,0.0,0.0,0.35,0.0,0.17277288595530874,0.056836448138416304,1.064754211764655e-05,3.079842685725751e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.16232779280341986,0.04866864659142997,1.0647542117360119e-05,3.079842685631021e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.885,-0.9999431952311428,1.1479620210325354,-1.5697152903699412,-5.41314848233515e-09,1.0,0.34999999431619405,0.0,0.23121133501387994,0.0851277146525766,1.0648557788643572e-05,3.080113277944254e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2748466694222362,0.20186223743541665,0.09180050944190704,0.029309109175216824,3.453493552204527e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.9849999999999999,-0.9999297944255868,1.1376402353650181,-1.5696393281330503,0.0014808628821021185,1.0,0.3515548957967717,1.2368526609895252,0.2387775289446372,0.12258842386664444,0.08876716311432133,4.732622097978979e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3443413784944993,0.20177741106284103,0.13993469841118406,0.11778255331434684,6.114031315137812e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.084,-0.999909689195356,1.1224620835378936,-1.569539011981493,0.08916466251391991,1.0,0.4414520072699109,1.2630248481869908,0.23318538222829974,0.1579449368453812,0.13323888250639396,6.476575793557477e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3444233903967155,0.19364331867557685,0.18347725613921295,0.15895269331958412,5.688413422381663e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.185,-0.9999033488447825,1.1027537117281858,-1.5695050544259574,0.28222300671811806,1.0,0.5912638482885745,1.2790041431636467,0.22301202084819202,0.19095972968831454,0.16245021372649265,4.388018657995986e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.342638876843397,0.18283152455187984,0.22094637582882776,0.20016426518832078,-4.0836588997410266e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.285,-0.9998552351518465,1.0812160614741835,-1.5692102490078863,0.49681646543785485,1.0,0.6661925899660882,1.2276971183223122,0.21544047199193436,0.21779626044716605,0.14593803217674783,-7.877777258294262e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3441445042811024,0.1731392010663186,0.2564132399491227,0.2008030292953605,0.00020576670088146498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.385,-0.9998049982436372,1.0535498080483214,-1.5689001460938263,0.8640050405068052,1.0,0.6960981126428757,1.140063042175812,0.2050752697019425,0.2384256620390745,0.12963836672971457,0.0001301990716330423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3160883748863519,0.16528698326622562,0.2829302152116242,0.18828421745079424,0.00011059081370818846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.485,-0.9997352632451477,1.0181224732854923,-1.5684696878036628,0.9379573863635272,1.0,0.6974913474149554,1.0768934945210384,0.19796332903372932,0.2549958534748119,0.10551494666704654,5.836118793006741e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2553660574241414,0.16145922558258077,0.3024723943260739,0.15482355507998757,4.791636382345773e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.585,-0.9996267414321175,0.9793569849341827,-1.567800054856892,0.9618540881112887,1.0,0.6978254007371631,1.0275690006184819,0.20238823166144887,0.26854281854043643,0.07834859366000306,5.701633007115886e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1907810052865155,0.16497499177139557,0.3170161627906252,0.12216623705312772,-3.5911595968568944e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
