t,x,y,heading,opinion,attention,target_speed,p_att_tb10,p_coop_tb10,p_coop_att_tb10,vx_tb10,vy_tb10,p_att_tb11,p_coop_tb11,p_coop_att_tb11,vx_tb11,vy_tb11,p_att_tb12,p_coop_tb12,p_coop_att_tb12,vx_tb12,vy_tb12,p_att_tb2,p_coop_tb2,p_coop_att_tb2,vx_tb2,vy_tb2,p_att_tb3,p_coop_tb3,p_coop_att_tb3,vx_tb3,vy_tb3,p_att_tb4,p_coop_tb4,p_coop_att_tb4,vx_tb4,vy_tb4,p_att_tb5,p_coop_tb5,p_coop_att_tb5,vx_tb5,vy_tb5,p_att_tb6,p_coop_tb6,p_coop_att_tb6,vx_tb6,vy_tb6,p_att_tb7,p_coop_tb7,p_coop_att_tb7,vx_tb7,vy_tb7,p_att_tb8,p_coop_tb8,p_coop_att_tb8,vx_tb8,vy_tb8,p_att_tb9,p_coop_tb9,p_coop_att_tb9,vx_tb9,vy_tb9
1.853,-1.9999843663723336,0.5000531132527241,0.00026235304361902544,0.0,0.0,0.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.09534325096533097,0.04520416807153537,1.0648222891848147e-05,3.080024052195082e-05,0.0,0.051913756564986535,0.03369540289071358,6.201069618980262e-05,-0.030199031274883867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.855,-1.9999843663723336,0.5000531132527241,0.00026235304361902544,0.0,0.0,0.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1825515433441514,0.08610659449896327,1.0648222891848147e-05,3.080024052195082e-05,0.0,0.11475589355376484,0.06418426700383961,6.201069618980262e-05,-0.030199031274883867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.9569999999999999,-1.9979613971821608,0.5000569770896798,0.0002862329161165904,-0.008682813675251842,1.0,0.34088510709733727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.19493284616050058,0.12311665386519308,0.0887667855624059,4.7089497094963834e-05,1.1741889931994591,0.11580223526799412,0.1007936563688622,0.00015972859992654124,-0.11866700279304827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.055,-1.987675987989234,0.5000620855001938,0.0003177679328714746,-0.10624673698096546,1.0,0.24207142073176463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1912263876370872,0.1566050063574915,0.1349468750113698,6.43666538523238e-05,1.2859225257062816,0.11077761960135712,0.1397300124928552,0.00021292428289420513,-0.1604461720449019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.155,-1.973001490210776,0.5000687138185748,0.0003586827672967524,-0.3055136663581124,1.0,0.09651007008479622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.18042829879893676,0.18690617260221978,0.19033002167170393,6.145415253697419e-05,1.281699339819247,0.1049896598256719,0.1745340486397145,7.211354994871491e-05,-0.20253440850150922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.255,-1.957530277398292,0.5000732562533682,0.0003863074838243175,-0.36521473020617495,1.0,0.07037486937267429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.17003695939736238,0.2143225421439038,0.20301479447901963,0.0003535424820349741,1.2437804841425766,0.09915398992463648,0.2037567911070186,0.00043666127506994775,-0.2191246214670508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.356,-1.9431059603860672,0.5000808504587827,0.0004331928551278474,-0.6484175935607943,1.0,0.014018049576164964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.16094991273496279,0.2391316939575526,0.20128859474693686,0.00010837554293009999,1.1738563668137072,0.09133932605230444,0.22700096193496022,0.0005325658878524335,-0.2900233262983461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.456,-1.9308916014112811,0.5000909277146766,0.000495403365506075,-0.8012311130816054,1.0,0.005672090037695903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1544278284469472,0.2615796025659531,0.18235309850256612,0.0001205130632520597,1.078810073791376,0.07321173206654008,0.24471737929904092,0.0008280391643540781,-0.3665161810743257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.555,-1.921615268765598,0.5000959418153115,0.0005263632641191462,-0.834787161898705,1.0,0.004644576266389533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.15378497809235736,0.281890732811799,0.14551203006683192,0.00010624544779142077,1.0332618896783323,0.06739417128481202,0.25940170454257916,0.0011780856704847634,-0.39190300786029053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.6550000000000002,-1.9149390257917323,0.5001011151591875,0.0005583044674562058,-0.8737889223502049,1.0,0.0036805968756543125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1616713351746688,0.30026914205158006,0.11313517699805885,8.465537765602971e-05,0.9951225036791252,0.03641502230654077,0.271649583339005,0.0017196206105565554,-0.4725801075184472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
