t,x,y,heading,opinion,attention,target_speed,p_att_tb1,p_coop_tb1,p_coop_att_tb1,x_tb1,y_tb1,vx_tb1,vy_tb1,p_att_tb2,p_coop_tb2,p_coop_att_tb2,x_tb2,y_tb2,vx_tb2,vy_tb2,p_att_tb4,p_coop_tb4,p_coop_att_tb4,x_tb4,y_tb4,vx_tb4,vy_tb4,p_att_tb5,p_coop_tb5,p_coop_att_tb5,x_tb5,y_tb5,vx_tb5,vy_tb5,p_att_tb6,p_coop_tb6,p_coop_att_tb6,x_tb6,y_tb6,vx_tb6,vy_tb6,p_att_tb7,p_coop_tb7,p_coop_att_tb7,x_tb7,y_tb7,vx_tb7,vy_tb7,p_att_tb8,p_coop_tb8,p_coop_att_tb8,x_tb8,y_tb8,vx_tb8,vy_tb8,p_att_tb9,p_coop_tb9,p_coop_att_tb9,x_tb9,y_tb9,vx_tb9,vy_tb9,p_att_tb10,p_coop_tb10,p_coop_att_tb10,x_tb10,y_tb10,vx_tb10,vy_tb10,p_att_tb11,p_coop_tb11,p_coop_att_tb11,x_tb11,y_tb11,vx_tb11,vy_tb11,p_att_tb12,p_coop_tb12,p_coop_att_tb12,x_tb12,y_tb12,vx_tb12,vy_tb12,p_att_crnr_x0_y0,p_coop_crnr_x0_y0,p_coop_att_crnr_x0_y0,x_crnr_x0_y0,y_crnr_x0_y0,vx_crnr_x0_y0,vy_crnr_x0_y0,p_att_crnr_x0_y1,p_coop_crnr_x0_y1,p_coop_att_crnr_x0_y1,x_crnr_x0_y1,y_crnr_x0_y1,vx_crnr_x0_y1,vy_crnr_x0_y1,p_att_crnr_x1_y0,p_coop_crnr_x1_y0,p_coop_att_crnr_x1_y0,x_crnr_x1_y0,y_crnr_x1_y0,vx_crnr_x1_y0,vy_crnr_x1_y0,p_att_crnr_x1_y1,p_coop_crnr_x1_y1,p_coop_att_crnr_x1_y1,x_crnr_x1_y1,y_crnr_x1_y1,vx_crnr_x1_y1,vy_crnr_x1_y1
1774745599.6410494,-2.142057960722674,0.39542752627337135,-0.016699170671340854,0.0,0.0,0.35,0.0,0.8597795721068967,0.052884104268664106,2.5943575148039444,1.3460172455626427,0.00047634632126472294,-0.0005518737263076604,0.0,0.944611025804236,0.07720519552388079,-0.6068007330047547,2.835138312526471,-0.002956532538649463,0.0015055586792262485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.8741412589458184,0.3551351042882396,0.5677737086699336,-1.2920966514344427,0.0003617776838272787,0.00039654138320591593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.9055566443483274,0.08677842452476633,-0.9606663214653228,-2.767032709815463,0.046900368963776376,-0.012733241697671918,nan,nan,nan,nan,nan,nan,nan
1774745599.6436923,-2.142057960722674,0.39542752627337135,-0.016699170671340854,0.0,0.0,0.35,0.0,0.9605513837555646,0.035183349739313106,2.5943575148039444,1.3460172455626427,0.00047634632126472294,-0.0005518737263076604,0.0,0.9448569826483961,0.07720841372627979,-0.6068007330047547,2.835138312526471,-0.002956532538649463,0.0015055586792262485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.9250158227320655,0.07012001442412864,0.5677737086699336,-1.2920966514344427,0.0003617776838272787,0.00039654138320591593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.913023751120256,0.08678381242006405,-0.9606663214653228,-2.767032709815463,0.046900368963776376,-0.012733241697671918,nan,nan,nan,nan,nan,nan,nan
1774745599.7547054,-2.142083948904807,0.39543119252392095,-0.016746597439008394,0.0,0.0,0.35,0.0,0.8735865350795616,0.038405383766451216,2.5943300128680216,1.3460137738333557,-0.0017773084219622156,-0.0009267972218294572,0.0,0.8427312393202199,0.4449537329571829,-0.6064826694295101,2.8349946857017296,0.026627266048198824,0.00545647208215665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.9270693432131932,0.0680467597046349,0.5677760707329472,-1.2920997512063004,6.153868052700625e-05,-0.00026260554782193176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.9730877357927317,0.5350930551204868,-0.9612464799492451,-2.7674094221884356,0.014323627937289422,-0.03007809951823793,nan,nan,nan,nan,nan,nan,nan
1774745599.8553,-2.142061217087323,0.3954245169401423,-0.016701926716554336,0.0,0.0,0.35,0.0,0.9865645419980175,0.571183272577454,2.5943704192585932,1.3460312250411037,-0.0005502000063343565,0.0010497405575202122,0.0,0.9027163908834679,0.11018361657024314,-0.6066362291006696,2.8350640080636986,0.014307306433243953,0.013885331858810293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.8674856465851133,0.2367646763479475,0.5677773028386724,-1.2920978830547654,0.0004937737136569757,-0.0003327905810410961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.8304582236450846,0.2892103202471094,-0.9612996984981074,-2.7664809742555474,0.002162979735014882,0.01182343227028359,nan,nan,nan,nan,nan,nan,nan
1774745599.9525542,-2.142093479950245,0.3954313138455329,-0.01682834796170335,0.0,0.0,0.35,0.0,0.7973799751472407,0.0749680756844719,2.5943846157374595,1.3460118227321853,0.001906286451921129,-0.0005210498866143216,0.0,0.9758852385141928,0.43988522909380573,-0.606551383398862,2.8350438871265156,0.012792453563155382,0.012396992070196632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.967291697506697,0.12411214394320731,0.5677712196935516,-1.2920932485460397,0.00013837646861785666,-3.66800003742532e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.7153756725891788,0.24793920212378115,-0.9609452585931582,-2.7669520842441564,-0.02896088705847321,0.026595500010980964,nan,nan,nan,nan,nan,nan,nan
1774745600.050191,-2.1420878661773477,0.3954463959218112,-0.016804813594461038,0.0,0.0,0.35,0.0,0.9608010592184298,0.037947500034361724,2.5943501175676333,1.346004358477729,-0.0007996187480745885,-0.0004784377949269773,0.0,0.9785994669000456,0.48649423311686246,-0.6066307780282699,2.8350670551327157,0.011256152835815422,0.01363692287521619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.9089163210079902,0.5843915663348609,0.5677727777535023,-1.292098596557394,0.0001532041151989077,-0.0002049001106026658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.9095665631904077,0.04987288956934482,-0.961217725363075,-2.7664340032855854,0.018456384286782635,0.009940030308638688,nan,nan,nan,nan,nan,nan,nan
1774745600.1518776,-2.142072772091022,0.3954352893831183,-0.016700495281302304,-0.0008617745129041045,2.0,0.3484919039357025,0.0,0.8743615419271157,0.0387066193146279,2.594361559466816,1.3460130488474706,-0.0008169694455721062,0.0012618033877204915,0.0,0.7230775561733007,0.3709235869598491,-0.6070454689306405,2.8346509885886224,-0.0318392672179332,-0.027275823105289036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00042861926660815904,0.8806624174122262,0.4058121409872933,0.5677810773209722,-1.2920989833654253,3.9805928628106976e-05,0.00022623645689352274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.9264160793873486,0.06709106864834684,-0.9612211100120567,-2.7665358894590932,0.0320461443496427,-0.0036569481281363957,nan,nan,nan,nan,nan,nan,nan
1774745600.253126,-2.142103662325203,0.39544238418632205,-0.016867434682267687,-4.0216716330893776e-08,0.0,0.3499999296207464,0.0,0.9543819198896177,0.017511240307727147,2.594344558133759,1.346012631695281,-1.4404007547363755e-05,0.0007608233255661242,0.0,0.10675812618585709,0.41335778495886105,-0.6062449990085791,2.822944611663321,-0.05466975302334841,-0.1667318947912898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00042861926660815904,0.9070963081362317,0.5725984525894746,0.5677751406053868,-1.292099714129648,-0.00041407997339317084,7.892904998359164e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.9591904880210621,0.2865648705802586,-0.9611935031132423,-2.766618236824246,0.019896709994519295,-0.022943451414966027,nan,nan,nan,nan,nan,nan,nan
1774745600.3499436,-2.1420738302521873,0.3954296788608485,-0.016660479948261142,-1.2461423094258414e-05,0.0,0.34997819250961326,0.0,0.8568465394603363,0.0591005172678963,2.5943794339099204,1.3459976390757222,0.0010213939847241943,-0.00041135192734480686,0.0,0.18898663066359295,0.2681807472877251,-0.6062008455483832,2.805558072934733,-0.010773987214470161,-0.2126823531301856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00042861926660815904,0.9707646314486194,0.16830786438080517,0.567775041295623,-1.2921051383579332,1.9544223110054575e-05,-3.626486172978413e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.9340562414938827,0.061347532737259104,-0.9611324814984404,-2.7664890098165915,0.024591374066738565,-0.0012944436508963509,nan,nan,nan,nan,nan,nan,nan
1774745600.4495726,-2.1420918539195273,0.39542830154925895,-0.016861973689806405,-4.030048682109886e-05,0.0,0.3499294741490176,0.0,0.9544306599027477,0.01574289901304802,2.594378271889142,1.3459925780160829,0.0021795127918281766,-0.0009099667537025807,0.0,0.15446839180385627,0.3260658946967918,-0.6078605061805579,2.784278871116729,-0.03373923401324006,-0.1999569841520182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00042861926660815904,0.9783126812458006,0.30758905770277367,0.5677667076275349,-1.2921021878706271,-0.00028704193963113926,-0.00012296958973957218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.6978759161253099,0.28479538347542366,-0.9614216560521103,-2.766500552887828,-0.03001464064675658,0.030977456395761882,nan,nan,nan,nan,nan,nan,nan
