t,x,y,heading,opinion,attention,target_speed,p_att_tb1,p_coop_tb1,p_coop_att_tb1,vx_tb1,vy_tb1,p_att_tb10,p_coop_tb10,p_coop_att_tb10,vx_tb10,vy_tb10,p_att_tb11,p_coop_tb11,p_coop_att_tb11,vx_tb11,vy_tb11,p_att_tb12,p_coop_tb12,p_coop_att_tb12,vx_tb12,vy_tb12,p_att_tb2,p_coop_tb2,p_coop_att_tb2,vx_tb2,vy_tb2,p_att_tb3,p_coop_tb3,p_coop_att_tb3,vx_tb3,vy_tb3,p_att_tb4,p_coop_tb4,p_coop_att_tb4,vx_tb4,vy_tb4,p_att_tb6,p_coop_tb6,p_coop_att_tb6,vx_tb6,vy_tb6,p_att_tb7,p_coop_tb7,p_coop_att_tb7,vx_tb7,vy_tb7,p_att_tb8,p_coop_tb8,p_coop_att_tb8,vx_tb8,vy_tb8,p_att_tb9,p_coop_tb9,p_coop_att_tb9,vx_tb9,vy_tb9
1.871,0.2499460338795178,-1.9999839892287112,1.5702672822051196,0.0,0.0,0.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.873,0.2499460338795178,-1.9999839892287112,1.5702672822051196,0.0,0.0,0.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.972,0.24994377060638026,-1.9979610305891973,1.5702812748297401,0.0,0.0,0.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.074,0.24994654367738772,-1.9876393977300815,1.570264158648039,-0.0008873478501249288,1.0,0.3490682869582218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2173386742409955,0.014981882655352413,0.044594528750446207,-0.13556407278868654,0.0001632290356088961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.173,0.2499535810248507,-1.9724635422290526,1.570220729365255,-0.01503325517589553,1.0,0.3342257754809745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.246311716201749,0.019173466172746675,0.08641464061721162,-0.19268395256543963,0.00016205611863902972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.273,0.24997804043788188,-1.9527966453142511,1.5700697640808363,-0.03185675804402579,1.0,0.3166518726291044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2256132302734541,0.021017894557654144,0.12309717229224473,-0.2061227838959086,-9.644886128322037e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.373,0.24998158481593635,-1.9316081366188644,1.570048046509173,-0.07077699371251536,1.0,0.276781206419384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2267109796188127,0.02192397301441411,0.1564298380939948,-0.23324155468766797,0.0004045302983884514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.473,0.24999835609027965,-1.907848871776677,1.569977358590106,-0.1035431949065247,1.0,0.24464658903443331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2283227036975832,0.02198763664309737,0.18667248383646176,-0.24643501591203051,0.0004750508934897591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.572,0.25001617411608823,-1.8836194480575288,1.5699075389321544,-0.11726037969608118,1.0,0.23171602905404798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2283707606229632,0.021710993277701086,0.2140156353804679,-0.2477102013021065,0.0005229377346642932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673,0.2500410779311278,-1.8594445770066186,1.569837964561635,-0.12168946905119744,1.0,0.22761529362443647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.228045895147048,0.021458553809445325,0.23867213346932398,-0.24407490224517506,0.0007185227700555005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
